"Enzyme","Sample","nmol_per_ml","SampleID","wet.wt","dry.wt","perc.moist","perc.dry","enz.raw","enz.wt","volume","activity"
"bglu","CO124","4.52808668377531","CO124",3.33,2.168292683,"0.230769231","0.769230769",0.3617,"0.278230769",125,2034.32150048047
"bglu","QR6","3.43420656428786","QR6",2.13,0.729411765,"0","1",0.2034,"0.2034",125,2110.50059260562
"lap","QR95","0.0843055049216187","QR95",3.87,2.5,"0.083333333","0.916666667",0.3469,"0.317991667",125,33.1398247464212
"lap","CO124","0.0598016336056009","CO124",3.33,2.168292683,"0.230769231","0.769230769",0.3617,"0.278230769",125,26.8669213961024
"lap","QR6","0.0641420361247947","QR6",2.13,0.729411765,"0","1",0.2034,"0.2034",125,39.4186554355916
"nag","QR95","4.15084134615385","QR95",3.87,2.5,"0.083333333","0.916666667",0.3469,"0.317991667",125,1631.6627827522
"nag","CO124","2.80029093931837","CO124",3.33,2.168292683,"0.230769231","0.769230769",0.3617,"0.278230769",125,1258.07928674774
"nag","QR6","1.36393371129525","QR6",2.13,0.729411765,"0","1",0.2034,"0.2034",125,838.209016282725
"bxyl","QR95","0.346681922196796","QR95",3.87,2.5,"0.083333333","0.916666667",0.3469,"0.317991667",125,136.277911567411
"bxyl","CO124","0.23125","CO124",3.33,2.168292683,"0.230769231","0.769230769",0.3617,"0.278230769",125,103.893074457196
"bxyl","QR6","0.10177752293578","QR6",2.13,0.729411765,"0","1",0.2034,"0.2034",125,62.5476419221853
"bcell","QR95","1.69951729686243","QR95",3.87,2.5,"0.083333333","0.916666667",0.3469,"0.317991667",125,668.066758201572
"bcell","CO124","0.790489642184557","CO124",3.33,2.168292683,"0.230769231","0.769230769",0.3617,"0.278230769",125,355.141185959449
"bcell","QR6","0.375966625966626","QR6",2.13,0.729411765,"0","1",0.2034,"0.2034",125,231.051269645173
"phos","AS140","4.21415083860935","AS140",3.46,1.946422018,"0.25","0.75",0.2936,"0.2202",125,2392.2291318173
"phos","QR111","5.77232704402516","QR111",3.99,1.508740741,"0","1",0.2651,"0.2651",125,2721.76869295792
"phos","CO76","4.69153746770026","CO76",2.01,0.425,"0.125","0.875",0.1933,"0.1691375",125,3467.25110317069
"bglu","AS140","4.60114439582632","AS140",3.46,1.946422018,"0.25","0.75",0.2936,"0.2202",125,2611.91212297134
"bglu","QR111","3.8866930171278","QR111",3.99,1.508740741,"0","1",0.2651,"0.2651",125,1832.65419517531
"bglu","CO76","4.7069506356282","CO76",2.01,0.425,"0.125","0.875",0.1933,"0.1691375",125,3478.64210747779
"lap","AS140","0.0728741180839213","AS140",3.46,1.946422018,"0.25","0.75",0.2936,"0.2202",125,41.3681415099462
"lap","QR111","0.0596828046744574","QR111",3.99,1.508740741,"0","1",0.2651,"0.2651",125,28.1416468664926
"lap","CO76","0.0457855251544572","CO76",2.01,0.425,"0.125","0.875",0.1933,"0.1691375",125,33.8375028855644
"nag","AS140","3.10412926391382","AS140",3.46,1.946422018,"0.25","0.75",0.2936,"0.2202",125,1762.10789277578
"nag","QR111","1.73214926444205","QR111",3.99,1.508740741,"0","1",0.2651,"0.2651",125,816.743334799156
"nag","CO76","2.44743758212878","CO76",2.01,0.425,"0.125","0.875",0.1933,"0.1691375",125,1808.76327110249
"bxyl","AS140","0.516180492251595","AS140",3.46,1.946422018,"0.25","0.75",0.2936,"0.2202",125,293.017990606037
"bxyl","QR111","0.251629601226994","QR111",3.99,1.508740741,"0","1",0.2651,"0.2651",125,118.648435131551
"bxyl","CO76","0.159178023850085","CO76",2.01,0.425,"0.125","0.875",0.1933,"0.1691375",125,117.639512120379
"bcell","AS140","2.01187183033656","AS140",3.46,1.946422018,"0.25","0.75",0.2936,"0.2202",125,1142.07074837452
"bcell","QR111","0.931794241573034","QR111",3.99,1.508740741,"0","1",0.2651,"0.2651",125,439.359789500676
"bcell","CO76","0.639525368248772","CO76",2.01,0.425,"0.125","0.875",0.1933,"0.1691375",125,472.63717999318
"phos","QR39","5.31383302864107","QR39",2.82,1.353137255,"0","1",0.219,"0.219",125,3033.00971954399
"phos","AS78","6.56366031860103","AS78",3.53,2.4592,"0.590909091","0.409090909",0.3395,"0.138886364",125,5907.40167857752
"phos","QR34","13.68","QR34",3.69,1.884,"0.25","0.75",0.3222,"0.24165",125,7076.35009310987
"bglu","QR39","6.12747822864554","QR39",2.82,1.353137255,"0","1",0.219,"0.219",125,3497.41908027713
"bglu","AS78","14.7929699136133","AS78",3.53,2.4592,"0.590909091","0.409090909",0.3395,"0.138886364",125,13313.9149585748
"bglu","QR34","9.22515440763616","QR34",3.69,1.884,"0.25","0.75",0.3222,"0.24165",125,4771.96069089394
"lap","QR39","-0.0234641638225256","QR39",2.82,1.353137255,"0","1",0.219,"0.219",125,-13.3927875699347
"lap","AS78","0.0661486770264595","AS78",3.53,2.4592,"0.590909091","0.409090909",0.3395,"0.138886364",125,59.5348916205153
"lap","QR34","0.0321100917431193","QR34",3.69,1.884,"0.25","0.75",0.3222,"0.24165",125,16.6098136473822
"nag","QR39","1.26287375415282","QR39",2.82,1.353137255,"0","1",0.219,"0.219",125,720.818352826952
"nag","AS78","12.1070988920804","AS78",3.53,2.4592,"0.590909091","0.409090909",0.3395,"0.138886364",125,10896.5870941085
"nag","QR34","3.56033123028391","QR34",3.69,1.884,"0.25","0.75",0.3222,"0.24165",125,1841.67764860537
"bxyl","QR39","0.218029350104822","QR39",2.82,1.353137255,"0","1",0.219,"0.219",125,124.445976087227
"bxyl","AS78","1.28574265289913","AS78",3.53,2.4592,"0.590909091","0.409090909",0.3395,"0.138886364",125,1157.1894243872
"bxyl","QR34","0.485729386892178","QR34",3.69,1.884,"0.25","0.75",0.3222,"0.24165",125,251.256666093616
"bcell","QR39","0.928638941398866","QR39",2.82,1.353137255,"0","1",0.219,"0.219",125,530.045057876065
"bcell","AS78","5.93968253968254","AS78",3.53,2.4592,"0.590909091","0.409090909",0.3395,"0.138886364",125,5345.81146829013
"bcell","QR34","1.96417120872074","QR34",3.69,1.884,"0.25","0.75",0.3222,"0.24165",125,1016.02069559318
"phos","AS104","3.4736355226642","AS104",3.16,1.752299465,"0.1","0.9",0.279,"0.2511",125,1729.20924067314
"phos","AS53","3.39393939393939","AS53",2.4,1.036363636,"0.65","0.35",0.2657,"0.092995",125,4561.99176560486
"phos","CO8","2.99701046337818","CO8",3.65,1.924957627,"0.266666667","0.733333333",0.239,"0.175266667",125,2137.46466646891
"bglu","AS104","6.25966240731977","AS104",3.16,1.752299465,"0.1","0.9",0.279,"0.2511",125,3116.1202744523
"bglu","AS53","4.68969239071776","AS53",2.4,1.036363636,"0.65","0.35",0.2657,"0.092995",125,6303.68889552901
"bglu","CO8","3.69124622682191","CO8",3.65,1.924957627,"0.266666667","0.733333333",0.239,"0.175266667",125,2632.59287262386
"lap","AS104","0.0341819896275342","AS104",3.16,1.752299465,"0.1","0.9",0.279,"0.2511",125,17.0161238687446
"lap","AS53","0.078125","AS53",2.4,1.036363636,"0.65","0.35",0.2657,"0.092995",125,105.01236625625
"lap","CO8","-0.0157053112507139","CO8",3.65,1.924957627,"0.266666667","0.733333333",0.239,"0.175266667",125,-11.2010112358629
"nag","AS104","1.58463385354142","AS104",3.16,1.752299465,"0.1","0.9",0.279,"0.2511",125,788.846004351563
"nag","AS53","1.29722921914358","AS53",2.4,1.036363636,"0.65","0.35",0.2657,"0.092995",125,1743.6814064514
"nag","CO8","4.35670731707317","CO8",3.65,1.924957627,"0.266666667","0.733333333",0.239,"0.175266667",125,3107.19901254325
"bxyl","AS104","0.36536191974823","AS104",3.16,1.752299465,"0.1","0.9",0.279,"0.2511",125,181.880684860728
"bxyl","AS53","0.184403669724771","AS53",2.4,1.036363636,"0.65","0.35",0.2657,"0.092995",125,247.867721012919
"bxyl","CO8","0.400584795321637","CO8",3.65,1.924957627,"0.266666667","0.733333333",0.239,"0.175266667",125,285.696648839706
"bcell","AS104","1.99294634597595","AS104",3.16,1.752299465,"0.1","0.9",0.279,"0.2511",125,992.107898235738
"bcell","AS53","1.04809340188518","AS53",2.4,1.036363636,"0.65","0.35",0.2657,"0.092995",125,1408.80343282593
"bcell","CO8","2.11648404001906","CO8",3.65,1.924957627,"0.266666667","0.733333333",0.239,"0.175266667",125,1509.4741603227
"phos","QR101","2.281284606866","QR101",3.8,2.034741036,"0.181818182","0.818181818",0.2427,"0.198572727",125,1436.05106384146
"phos","AS154","6.87330411187643","AS154",3.32,2.009655172,"0.1","0.9",0.2567,"0.23103",125,3718.83744095812
"phos","AS183","3.25374084686406","AS183",3.1,0.59967033,"0.250000001","0.749999999",0.3254,"0.24405",125,1666.53393098958
"bglu","QR101","2.88687235329704","QR101",3.8,2.034741036,"0.181818182","0.818181818",0.2427,"0.198572727",125,1817.26387915361
"bglu","AS154","3.33809353802213","AS154",3.32,2.009655172,"0.1","0.9",0.2567,"0.23103",125,1806.09311454255
"bglu","AS183","4.11177644710579","AS183",3.1,0.59967033,"0.250000001","0.749999999",0.3254,"0.24405",125,2106.01129230987
"lap","QR101","0.120098039215686","QR101",3.8,2.034741036,"0.181818182","0.818181818",0.2427,"0.198572727",125,75.6007893367993
"lap","AS154","0.105897009966777","AS154",3.32,2.009655172,"0.1","0.9",0.2567,"0.23103",125,57.2961357652561
"lap","AS183","0.0941692466460268","AS183",3.1,0.59967033,"0.250000001","0.749999999",0.3254,"0.24405",125,48.2325582083727
"nag","QR101","2.15230166503428","QR101",3.8,2.034741036,"0.181818182","0.818181818",0.2427,"0.198572727",125,1354.85729683959
"nag","AS154","1.41465677179963","AS154",3.32,2.009655172,"0.1","0.9",0.2567,"0.23103",125,765.407507574574
"nag","AS183","0.874652455977757","AS183",3.1,0.59967033,"0.250000001","0.749999999",0.3254,"0.24405",125,447.988350736405
"bxyl","QR101","0.241097922848665","QR101",3.8,2.034741036,"0.181818182","0.818181818",0.2427,"0.198572727",125,151.769282778108
"bxyl","AS154","0.242941176470588","AS154",3.32,2.009655172,"0.1","0.9",0.2567,"0.23103",125,131.44460485142
"bxyl","AS183","0.196709585121602","AS183",3.1,0.59967033,"0.250000001","0.749999999",0.3254,"0.24405",125,100.752706987094
"bcell","QR101","0.693099273607748","QR101",3.8,2.034741036,"0.181818182","0.818181818",0.2427,"0.198572727",125,436.30064666921
"bcell","AS154","0.935185185185185","AS154",3.32,2.009655172,"0.1","0.9",0.2567,"0.23103",125,505.986876804519
"bcell","AS183","1.01164970540975","AS183",3.1,0.59967033,"0.250000001","0.749999999",0.3254,"0.24405",125,518.156989044125
"phos","AS114","3.6949443016281","AS114",3.18,0.882978723,"0.307692308","0.692307692",0.3204,"0.221815385",125,2082.21822712393
"phos","CO140","3.51547388781431","CO140",1.82,0.401509434,"0","1",0.3077,"0.3077",125,1428.12556378547
"phos","CO2","2.31447060443343","CO2",3.11,2.045274725,"0.111111111","0.888888889",0.3121,"0.277422222",125,1042.84661649844
"bglu","AS114","10.3734876380852","AS114",3.18,0.882978723,"0.307692308","0.692307692",0.3204,"0.221815385",125,5845.78907707709
"bglu","CO140","6.79401063532046","CO140",1.82,0.401509434,"0","1",0.3077,"0.3077",125,2759.99782065342
"bglu","CO2","5.04939451880178","CO2",3.11,2.045274725,"0.111111111","0.888888889",0.3121,"0.277422222",125,2275.13971411498
"lap","AS114","0.202213279678068","AS114",3.18,0.882978723,"0.307692308","0.692307692",0.3204,"0.221815385",125,113.9535923523
"lap","CO140","0.166227781435155","CO140",1.82,0.401509434,"0","1",0.3077,"0.3077",125,67.5283479993317
"lap","CO2","0.0617121848739496","CO2",3.11,2.045274725,"0.111111111","0.888888889",0.3121,"0.277422222",125,27.8060749915113
"nag","AS114","7.1040825482279","AS114",3.18,0.882978723,"0.307692308","0.692307692",0.3204,"0.221815385",125,4003.37568346978
"nag","CO140","4.97625115848007","CO140",1.82,0.401509434,"0","1",0.3077,"0.3077",125,2021.55149434517
"nag","CO2","2.2829899167032","CO2",3.11,2.045274725,"0.111111111","0.888888889",0.3121,"0.277422222",125,1028.66215089251
"bxyl","AS114","0.451075268817204","AS114",3.18,0.882978723,"0.307692308","0.692307692",0.3204,"0.221815385",125,254.195211040706
"bxyl","CO140","0.244577246569278","CO140",1.82,0.401509434,"0","1",0.3077,"0.3077",125,99.3570224932069
"bxyl","CO2","0.239960822722821","CO2",3.11,2.045274725,"0.111111111","0.888888889",0.3121,"0.277422222",125,108.120764890826
"bcell","AS114","2.84640676373884","AS114",3.18,0.882978723,"0.307692308","0.692307692",0.3204,"0.221815385",125,1604.04042969046
"bcell","CO140","1.3959219172787","CO140",1.82,0.401509434,"0","1",0.3077,"0.3077",125,567.079101916924
"bcell","CO2","0.882402995234854","CO2",3.11,2.045274725,"0.111111111","0.888888889",0.3121,"0.277422222",125,397.590263711307
"phos","QR56","2.19994102034798","QR56",3.18,1.278181818,"0.166666667","0.833333333",0.2381,"0.198416667",125,1385.93512178842
"phos","QR108","3.05780659103187","QR108",3.16,1.425957447,"0.681818182","0.318181818",0.2347,"0.074677273",125,5118.36879580463
"phos","CO171","1.28720918419181","CO171",1.98,0.295857143,"0","1",0.288,"0.288",125,558.684541749918
"bglu","QR56","3.81703093276006","QR56",3.18,1.278181818,"0.166666667","0.833333333",0.2381,"0.198416667",125,2404.68138997117
"bglu","QR108","5.48078006989065","QR108",3.16,1.425957447,"0.681818182","0.318181818",0.2347,"0.074677273",125,9174.1098893144
"bglu","CO171","4.77833894500561","CO171",1.98,0.295857143,"0","1",0.288,"0.288",125,2073.9318337698
"lap","QR56","0.0880439659039928","QR56",3.18,1.278181818,"0.166666667","0.833333333",0.2381,"0.198416667",125,55.4665890945497
"lap","QR108","0.056941431670282","QR108",3.16,1.425957447,"0.681818182","0.318181818",0.2347,"0.074677273",125,95.3125184255891
"lap","CO171","0.137590861889927","CO171",1.98,0.295857143,"0","1",0.288,"0.288",125,59.7182560286141
"nag","QR56","0.793073341094296","QR56",3.18,1.278181818,"0.166666667","0.833333333",0.2381,"0.198416667",125,499.626211525804
"nag","QR108","2.42919505962521","QR108",3.16,1.425957447,"0.681818182","0.318181818",0.2347,"0.074677273",125,4066.15520699519
"nag","CO171","1.05398457583548","CO171",1.98,0.295857143,"0","1",0.288,"0.288",125,457.458583261927
"bxyl","QR56","0.147668905570921","QR56",3.18,1.278181818,"0.166666667","0.833333333",0.2381,"0.198416667",125,93.0295497623953
"bxyl","QR108","0.17397198373249","QR108",3.16,1.425957447,"0.681818182","0.318181818",0.2347,"0.074677273",125,291.206375018023
"bxyl","CO191","0.180913613749435","CO191",2.14,0.893793103,"0.11111111","0.88888889",0.2379,"0.211466667",125,106.939793583068
"bcell","QR56","0.687068221070812","QR56",3.18,1.278181818,"0.166666667","0.833333333",0.2381,"0.198416667",125,432.844321661
"bcell","QR108","1.26996977547496","QR108",3.16,1.425957447,"0.681818182","0.318181818",0.2347,"0.074677273",125,2125.76350952679
"bcell","CO191","0.506095123900879","CO191",2.14,0.893793103,"0.11111111","0.88888889",0.2379,"0.211466667",125,299.157741430756
"phos","CO42","1.40383235987294","CO42",2.99,2.044,"0.076923077","0.923076923",0.2342,"0.216184615",125,811.709218919753
"phos","AS82","4.10645959936979","AS82",1.94,0.273787879,"0.200000001","0.799999999",0.2855,"0.2284",125,2247.40564764109
"phos","AS127","3.69220151828847","AS127",2.92,1.038292683,"0","1",0.2354,"0.2354",125,1960.59978668674
"bglu","CO42","4.68308844713339","CO42",2.99,2.044,"0.076923077","0.923076923",0.2342,"0.216184615",125,2707.80626961671
"bglu","AS82","3.02103250478011","AS82",1.94,0.273787879,"0.200000001","0.799999999",0.2855,"0.2284",125,1653.36717643395
"bglu","AS127","3.41725286930766","AS127",2.92,1.038292683,"0","1",0.2354,"0.2354",125,1814.59901726193
"lap","CO42","0.0433988122430333","CO42",2.99,2.044,"0.076923077","0.923076923",0.2342,"0.216184615",125,25.0936058996574
"lap","AS82","0.0578703703703704","AS82",1.94,0.273787879,"0.200000001","0.799999999",0.2855,"0.2284",125,31.6716125056756
"lap","AS127","0.0403225806451613","AS127",2.92,1.038292683,"0","1",0.2354,"0.2354",125,21.4117356866829
"nag","CO42","2.30841431095406","CO42",2.99,2.044,"0.076923077","0.923076923",0.2342,"0.216184615",125,1334.74710431756
"nag","AS82","0.951914206642066","AS82",1.94,0.273787879,"0.200000001","0.799999999",0.2855,"0.2284",125,520.968808363653
"nag","AS127","1.36699756888169","AS127",2.92,1.038292683,"0","1",0.2354,"0.2354",125,725.890807604976
"bxyl","CO42","0.233023356401384","CO42",2.99,2.044,"0.076923077","0.923076923",0.2342,"0.216184615",125,134.736320390667
"bxyl","AS82","0.149958488999585","AS82",1.94,0.273787879,"0.200000001","0.799999999",0.2855,"0.2284",125,82.0701012475837
"bxyl","AS127","0.246020260492041","AS127",2.92,1.038292683,"0","1",0.2354,"0.2354",125,130.639475622367
"bcell","CO42","1.14301574485264","CO42",2.99,2.044,"0.076923077","0.923076923",0.2342,"0.216184615",125,660.902572121425
"bcell","AS82","0.608721389108129","AS82",1.94,0.273787879,"0.200000001","0.799999999",0.2855,"0.2284",125,333.144367944466
"bcell","AS127","1.19669634489222","AS127",2.92,1.038292683,"0","1",0.2354,"0.2354",125,635.458976684484
"phos","QR46","6.62415408641332","QR46",4.21,2.1275,"0","1",0.4073,"0.4073",125,2032.94687159751
"phos","CO127","2.22033096926714","CO127",1.66,0.26027027,"0.1","0.9",0.1434,"0.12906",125,2150.48327257394
"phos","QR43","4.08537170263789","QR43",3.51,1.405227273,"0","1",0.2592,"0.2592",125,1970.18311276904
"bglu","QR46","3.08032261628549","QR46",4.21,2.1275,"0","1",0.4073,"0.4073",125,945.348212707307
"bglu","CO127","5.04166666666667","CO127",1.66,0.26027027,"0.1","0.9",0.1434,"0.12906",125,4883.06472441759
"bglu","QR43","2.54362050163577","QR43",3.51,1.405227273,"0","1",0.2592,"0.2592",125,1226.66883759441
"lap","QR46","0.100118283203785","QR46",4.21,2.1275,"0","1",0.4073,"0.4073",125,30.7262101656595
"lap","CO127","-0.0268001618122977","CO127",1.66,0.26027027,"0.1","0.9",0.1434,"0.12906",125,-25.9570759843268
"lap","QR43","0.0246386333771353","QR43",3.51,1.405227273,"0","1",0.2592,"0.2592",125,11.8820569912882
"nag","QR46","2.12911596277738","QR46",4.21,2.1275,"0","1",0.4073,"0.4073",125,653.423754842064
"nag","CO127","3.04206349206349","CO127",1.66,0.26027027,"0.1","0.9",0.1434,"0.12906",125,2946.36553934555
"nag","QR43","1.08907185628743","QR43",3.51,1.405227273,"0","1",0.2592,"0.2592",125,525.208264027503
"bxyl","QR46","0.179008033531261","QR46",4.21,2.1275,"0","1",0.4073,"0.4073",125,54.9374028760315
"bxyl","CO127","0.137539184952978","CO127",1.66,0.26027027,"0.1","0.9",0.1434,"0.12906",125,133.212444747577
"bxyl","QR43","0.1502828854314","QR43",3.51,1.405227273,"0","1",0.2592,"0.2592",125,72.4743853353588
"bcell","QR46","0.64576474109548","QR46",4.21,2.1275,"0","1",0.4073,"0.4073",125,198.18461241575
"bcell","CO127","1.13976847122915","CO127",1.66,0.26027027,"0.1","0.9",0.1434,"0.12906",125,1103.91336512974
"bcell","QR43","0.780841121495327","QR43",3.51,1.405227273,"0","1",0.2592,"0.2592",125,376.563040844583
"phos","AS194","2.5689673972304","AS194",3.13,0.656864865,"0","1",0.3154,"0.3154",125,1018.13863238364
"phos","CO77","1.7125662994696","CO77",3.16,0.947315789,"0.090909091","0.909090909",0.2175,"0.197727273",125,1082.65685449321
"phos","AS118","3.91632373113855","AS118",3.56,1.984628821,"0.272727273","0.727272727",0.2243,"0.163127273",125,3000.97253751259
"bglu","AS194","5.3069873997709","AS194",3.13,0.656864865,"0","1",0.3154,"0.3154",125,2103.27655349195
"bglu","CO77","2.4069346947458","CO77",3.16,0.947315789,"0.090909091","0.909090909",0.2175,"0.197727273",125,1521.62537963706
"bglu","AS118","6.22387669801463","AS118",3.56,1.984628821,"0.272727273","0.727272727",0.2243,"0.163127273",125,4769.18772038707
"lap","AS194","0.0578520569620253","AS194",3.13,0.656864865,"0","1",0.3154,"0.3154",125,22.9280504763892
